,mapName,date,pick_percentage
408,ctf_lanubya,2023-01-24,1.8518518518518519
409,ctf_limbo,2023-01-24,1.8518518518518519
410,ctf_newbia,2023-01-24,5.555555555555555
411,ctf_rotten,2023-01-24,5.555555555555555
412,ctf_seawell,2023-01-24,0.0
413,ctf_snakebite,2023-01-24,1.8518518518518519
414,ctf_steel,2023-01-24,0.0
415,ctf_tyrus,2023-01-24,5.555555555555555
416,ctf_voland,2023-01-24,1.8518518518518519
417,ctf_wretch,2023-01-24,7.407407407407407
418,ctf_x,2023-01-24,5.555555555555555
419,dm_arena,2023-01-24,0.0
420,ctf_hive,2023-01-25,0.0
421,ctf_hormone,2023-01-25,2.1739130434782608
422,ctf_huracan,2023-01-25,2.1739130434782608
423,ctf_lanubya,2023-01-25,0.0
424,ctf_limbo,2023-01-25,0.0
425,ctf_newbia,2023-01-25,10.869565217391305
426,ctf_rotten,2023-01-25,10.869565217391305
427,ctf_seawell,2023-01-25,2.1739130434782608
428,ctf_snakebite,2023-01-25,0.0
429,ctf_steel,2023-01-25,6.521739130434782
430,ctf_tyrus,2023-01-25,4.3478260869565215
431,ctf_voland,2023-01-25,0.0
432,ctf_wretch,2023-01-25,8.695652173913043
433,ctf_x,2023-01-25,6.521739130434782
434,dm_arena,2023-01-25,0.0
435,ctf_hive,2023-01-26,2.5
436,ctf_hormone,2023-01-26,0.0
437,ctf_huracan,2023-01-26,2.5
438,ctf_lanubya,2023-01-26,2.5
439,ctf_limbo,2023-01-26,0.0
440,ctf_newbia,2023-01-26,2.5
441,ctf_rotten,2023-01-26,5.0
442,ctf_seawell,2023-01-26,0.0
443,ctf_snakebite,2023-01-26,7.5
444,ctf_steel,2023-01-26,10.0
445,ctf_tyrus,2023-01-26,0.0
446,ctf_voland,2023-01-26,7.5
447,ctf_wretch,2023-01-26,7.5
448,ctf_x,2023-01-26,5.0
449,dm_arena,2023-01-26,0.0
450,ctf_hive,2023-01-27,2.6315789473684212
451,ctf_hormone,2023-01-27,2.6315789473684212
452,ctf_huracan,2023-01-27,0.0
453,ctf_lanubya,2023-01-27,2.6315789473684212
454,ctf_limbo,2023-01-27,0.0
455,ctf_newbia,2023-01-27,5.2631578947368425
456,ctf_rotten,2023-01-27,7.894736842105263
457,ctf_seawell,2023-01-27,0.0
458,ctf_snakebite,2023-01-27,0.0
459,ctf_steel,2023-01-27,13.157894736842104
460,ctf_tyrus,2023-01-27,5.2631578947368425
461,ctf_voland,2023-01-27,2.6315789473684212
462,ctf_wretch,2023-01-27,2.6315789473684212
463,ctf_x,2023-01-27,5.2631578947368425
464,dm_arena,2023-01-27,0.0
465,ctf_hive,2023-01-28,0.0
466,ctf_hormone,2023-01-28,0.0
467,ctf_huracan,2023-01-28,0.0
468,ctf_lanubya,2023-01-28,0.0
469,ctf_limbo,2023-01-28,0.0
470,ctf_newbia,2023-01-28,11.764705882352942
471,ctf_rotten,2023-01-28,2.9411764705882355
472,ctf_seawell,2023-01-28,0.0
473,ctf_snakebite,2023-01-28,2.9411764705882355
474,ctf_steel,2023-01-28,8.823529411764707
475,ctf_tyrus,2023-01-28,5.882352941176471
476,ctf_voland,2023-01-28,0.0
477,ctf_wretch,2023-01-28,2.9411764705882355
478,ctf_x,2023-01-28,5.882352941176471
479,dm_arena,2023-01-28,0.0
480,ctf_hive,2023-01-29,0.0
481,ctf_hormone,2023-01-29,5.0
482,ctf_huracan,2023-01-29,10.0
483,ctf_lanubya,2023-01-29,0.0
484,ctf_limbo,2023-01-29,0.0
485,ctf_newbia,2023-01-29,0.0
486,ctf_rotten,2023-01-29,15.0
487,ctf_seawell,2023-01-29,0.0
488,ctf_snakebite,2023-01-29,5.0
489,ctf_steel,2023-01-29,5.0
490,ctf_tyrus,2023-01-29,0.0
491,ctf_voland,2023-01-29,0.0
492,ctf_wretch,2023-01-29,0.0
493,ctf_x,2023-01-29,0.0
494,dm_arena,2023-01-29,0.0
495,ctf_hive,2023-01-30,0.0
496,ctf_hormone,2023-01-30,0.0
497,ctf_huracan,2023-01-30,15.384615384615385
498,ctf_lanubya,2023-01-30,0.0
499,ctf_limbo,2023-01-30,0.0
500,ctf_newbia,2023-01-30,0.0
501,ctf_rotten,2023-01-30,0.0
502,ctf_seawell,2023-01-30,0.0
503,ctf_snakebite,2023-01-30,0.0
504,ctf_steel,2023-01-30,0.0
505,ctf_tyrus,2023-01-30,0.0
506,ctf_voland,2023-01-30,0.0
507,ctf_wretch,2023-01-30,7.6923076923076925
508,ctf_x,2023-01-30,15.384615384615385
509,dm_arena,2023-01-30,0.0
510,ctf_hive,2023-01-31,0.0
511,ctf_hormone,2023-01-31,0.0
512,ctf_huracan,2023-01-31,0.0
513,ctf_lanubya,2023-01-31,0.0
514,ctf_limbo,2023-01-31,7.6923076923076925
515,ctf_newbia,2023-01-31,15.384615384615385
516,ctf_rotten,2023-01-31,0.0
517,ctf_seawell,2023-01-31,0.0
518,ctf_snakebite,2023-01-31,0.0
519,ctf_steel,2023-01-31,23.076923076923077
520,ctf_tyrus,2023-01-31,7.6923076923076925
521,ctf_voland,2023-01-31,0.0
522,ctf_wretch,2023-01-31,7.6923076923076925
523,ctf_x,2023-01-31,7.6923076923076925
524,dm_arena,2023-01-31,0.0
525,ctf_hive,2023-02-01,0.0
526,ctf_hormone,2023-02-01,1.7543859649122806
527,ctf_huracan,2023-02-01,3.508771929824561
528,ctf_lanubya,2023-02-01,1.7543859649122806
529,ctf_limbo,2023-02-01,0.0
530,ctf_newbia,2023-02-01,5.2631578947368425
531,ctf_rotten,2023-02-01,10.526315789473685
532,ctf_seawell,2023-02-01,0.0
533,ctf_snakebite,2023-02-01,1.7543859649122806
534,ctf_steel,2023-02-01,7.017543859649122
535,ctf_tyrus,2023-02-01,8.771929824561404
536,ctf_voland,2023-02-01,1.7543859649122806
537,ctf_wretch,2023-02-01,8.771929824561404
538,ctf_x,2023-02-01,5.2631578947368425
539,dm_arena,2023-02-01,0.0
540,ctf_hive,2023-02-02,0.0
541,ctf_hormone,2023-02-02,1.694915254237288
542,ctf_huracan,2023-02-02,1.694915254237288
543,ctf_lanubya,2023-02-02,0.0
544,ctf_limbo,2023-02-02,1.694915254237288
545,ctf_newbia,2023-02-02,10.169491525423728
546,ctf_rotten,2023-02-02,10.169491525423728
547,ctf_seawell,2023-02-02,0.0
548,ctf_snakebite,2023-02-02,3.389830508474576
549,ctf_steel,2023-02-02,3.389830508474576
550,ctf_tyrus,2023-02-02,3.389830508474576
551,ctf_voland,2023-02-02,1.694915254237288
552,ctf_wretch,2023-02-02,0.0
553,ctf_x,2023-02-02,6.779661016949152
554,dm_arena,2023-02-02,0.0
555,ctf_hive,2023-02-03,2.0833333333333335
556,ctf_hormone,2023-02-03,2.0833333333333335
557,ctf_huracan,2023-02-03,2.0833333333333335
558,ctf_lanubya,2023-02-03,0.0
559,ctf_limbo,2023-02-03,2.0833333333333335
560,ctf_newbia,2023-02-03,4.166666666666667
561,ctf_rotten,2023-02-03,10.416666666666666
562,ctf_seawell,2023-02-03,2.0833333333333335
563,ctf_snakebite,2023-02-03,0.0
564,ctf_steel,2023-02-03,2.0833333333333335
565,ctf_tyrus,2023-02-03,2.0833333333333335
566,ctf_voland,2023-02-03,2.0833333333333335
567,ctf_wretch,2023-02-03,10.416666666666666
568,ctf_x,2023-02-03,2.0833333333333335
569,dm_arena,2023-02-03,0.0
570,ctf_hive,2023-02-04,0.0
571,ctf_hormone,2023-02-04,0.0
572,ctf_huracan,2023-02-04,2.4390243902439024
573,ctf_lanubya,2023-02-04,0.0
